id,shortDescription,description,categories,gender,imageUrl,brandName,seasonCode,materials,colors,path
21297140,Luminosity tailored trousers ,"Luminosity tailored trousers from ZIMMERMANN featuring chocolate brown, belt loops, detachable belt, pintuck detailing, high-waisted, wide leg and concealed front fastening.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/21/29/71/40/21297140_51307699_54.jpg,ZIMMERMANN,AW23,"Polyester, Virgin Wool, Elastane","Brown, CHO CHOCOLATE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/21297140.jpg
18267476,elasticated-waist slip-on straight trousers,"Black elasticated-waist slip-on straight trousers from Pleats Please Issey Miyake featuring ribbed detailing, elasticated waistband, slip-on style and straight leg.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/18/26/74/76/18267476_38961304_54.jpg,Pleats Please Issey Miyake,AW23,Polyester,"Black, 15 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18267476.jpg
17869357,cropped logo-waistband leggings,"Black cropped logo-waistband leggings from TOM FORD featuring stretch-design, logo waistband, skinny cut and cropped leg. POSITIVELY CONSCIOUS: This Planet Conscious product contains at least 50% eco-materials, which are independently certified as or widely recognised for having a lower environmental impact..","Women, Clothing, Activewear, Pants, Performance Trousers, Leggings, Performance Leggings",Woman,https://cdn-images.farfetch-contents.com/17/86/93/57/17869357_37668393_54.jpg,TOM FORD,AW23,"Elastane, Artificial->Modal","Black, LB999 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/17869357.jpg
20631818,wide-leg high-waisted trousers,"wide-leg high-waisted trousers from The Attico featuring ash grey, high-waisted, belt loops, front button and zip fastening, two side patch pockets, wide leg and two rear patch pockets.","Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/20/63/18/18/20631818_50594562_54.jpg,The Attico,AW23,Polyester,"Grey, 084 GREY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20631818.jpg
20208362,tailored wide-leg tweed trousers,"tailored wide-leg tweed trousers from SANDRO featuring black, cotton blend, tweed, tailored design, high waist, wide leg, two front welt pockets and side zip fastening.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/20/20/83/62/20208362_50853191_54.jpg,SANDRO,AW23,"Cotton, Viscose, Synthetic->Acrylic, Polyamide, Cotton, Polyester","Black, 20 NOIR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20208362.jpg
17184782,cropped belted-waist trousers,"Black cotton cropped belted-waist trousers from Maje featuring high waist, belted waist, two side slit pockets, slim cut and cropped. Conscious: This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process..","Women, Clothing, Pants, Cropped Pants",Woman,https://cdn-images.farfetch-contents.com/17/18/47/82/17184782_36599558_54.jpg,Maje,SS23,"Cotton, Polyester, Spandex/Elastane, Viscose, Viscose, Beauty Ingredients->Zamak","Black, NOIR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/17184782.jpg
19182204,wide-leg wool-silk trousers,Valentino Ready To Wear apple green virgin wool-silk blend pressed crease wide leg ankle-length The full look includes Valentino Garavani accessories.,"Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/19/18/22/04/19182204_42625683_54.jpg,Valentino Garavani,SS23,"Silk, Virgin Wool","Green, FB0",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19182204.jpg
20198022,cropped straight-leg trousers,"cropped straight-leg trousers from TOTEME featuring grey, wool blend, mélange effect, pressed crease and cropped leg.","Women, Clothing, Pants, Cropped Pants",Woman,https://cdn-images.farfetch-contents.com/20/19/80/22/20198022_50361081_54.jpg,TOTEME,AW23,"Polyester, Wool, Polyamide, Synthetic->Other fibres","Grey, 350 GREY MELANGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20198022.jpg
21346560,corduroy wide-leg trousers,"corduroy wide-leg trousers from ETRO featuring front button and zip fastening, two side inset pockets, rear button-fastening jetted pocket, almond beige, cotton, corduroy, wide leg, mid-rise and belt loops.","Women, Clothing, Pants, Flared & Bell-Bottom Pants",Woman,https://cdn-images.farfetch-contents.com/21/34/65/60/21346560_51345486_54.jpg,ETRO,AW23,Cotton,"Neutrals, 991",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/21346560.jpg
20358391,Raie floral-print flared linen trousers,"Raie floral-print flared linen trousers from ZIMMERMANN featuring light pink, multicolour, linen/flax, all-over floral print, flared design, cropped leg, detachable belt, belt loops, zip fly fastening, two side slash pockets, two rear welt pockets and scallop hem.","Women, Clothing, Pants, Flared & Bell-Bottom Pants",Woman,https://cdn-images.farfetch-contents.com/20/35/83/91/20358391_50440266_54.jpg,ZIMMERMANN,AW23,"Cotton, Linen/Flax, Polyester","Pink, neutral, PINK MULTI FLORAL",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20358391.jpg
18465647,straight-leg trousers,"straight-leg trousers from SANDRO featuring black, organic cotton, EcoVero™ viscose, high waist, front hook and eye fastening, slip pockets to the sides, straight leg and ankle-length. Conscious: This item is made from at least 50% organic materials.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/18/46/56/47/18465647_39745737_54.jpg,SANDRO,AW23,"Cotton, Polyamide, Polyester, Viscose","Black, 20 NOIR",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18465647.jpg
20857550,straight-leg zigzag-embroidery trousers,"straight-leg zigzag-embroidery trousers from MISSONI featuring dark pink, wool blend, signature zigzag woven design, elasticated waistband, mid-rise and straight leg. The item you receive may differ slightly from the item photographed. This is due to the artisanal nature with which all Missoni products are constructed..","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/85/75/50/20857550_50791411_54.jpg,Missoni,AW23,"Wool, Viscose","Purple, 82929 VIOLET",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20857550.jpg
17673399,tapered track trousers,"Blue cotton blend tapered track trousers from POLO RALPH LAUREN featuring elasticated drawstring waistband, embroidered logo, two side slit pockets, tapered leg and ribbed cuffs.","Women, Clothing, Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/17/67/33/99/17673399_37052695_54.jpg,Polo Ralph Lauren,SS23,"Polyester, Cotton","Blue, 003 BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/17673399.jpg
20046883,Asher linen wide-leg trousers,"Asher linen wide-leg trousers from Reformation featuring linen/flax, low-rise, belt loops, concealed front fastening, two side slit pockets, two rear welt pockets, pleat detailing, wide leg and oat. This item contains at least 50% materials which are certified or widely recognised as having a lower environmental impact through production and/or manufacturing processes that reduce water consumption and the use of harmful chemicals, or re-use by-products of the production process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/20/04/68/83/20046883_50086832_54.jpg,Reformation,AW23,Linen/Flax,"Neutrals, Oatmeal",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20046883.jpg
19135575,logo-waistband cotton leggings,"logo-waistband cotton leggings from PLEIN SPORT featuring black/white, cotton, mid-rise, logo waistband and stretch-design.","Women, Clothing, Pants, Leggings",Woman,https://cdn-images.farfetch-contents.com/19/13/55/75/19135575_42587317_54.jpg,Plein Sport,AW23,Cotton,"Black, '02 black'",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19135575.jpg
20920583,TruePurpose 7/8 leggings,"TruePurpose 7/8 leggings from adidas by Stella McCartney featuring tangerine orange, recycled polyester blend, stretch-jersey, abstract pattern print, mesh panelling, laser-cut detail and high-waisted. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Activewear, Pants, Performance Trousers, Leggings, Performance Leggings",Woman,https://cdn-images.farfetch-contents.com/20/92/05/83/20920583_51037250_54.jpg,adidas by Stella McCartney,AW23,"Recycled Polyester, Synthetic->Recycled Elastane","Orange, LIGHTFLAS ORANGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20920583.jpg
16422392,logo-embroidered tapered track pants,"Sweet-pink organic cotton/recycled polyester logo-embroidered tapered track pants from GANNI featuring embroidered logo to the front, elasticated ankles, elasticated waistband, tapered design and two side slit pockets. POSITIVELY CONSCIOUS: GANNI measures the carbon footprint of every item, and on each you'll find the Climate Compensated label, showing they've covered the cost to make that footprint carbon neutral..","Women, Clothing, Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/16/42/23/92/16422392_31789647_54.jpg,GANNI,SS23,"Organic Cotton, Recycled Polyester","Pink, 465 SWEET LILAC",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/16422392.jpg
20046073,embroidered cigarette trousers,"embroidered cigarette trousers from DOLCE & GABBANA featuring white, all-over embroidery, high waist, front button fastening, belt loops, pressed creases and tapered leg.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/20/04/60/73/20046073_45270456_54.jpg,Dolce & Gabbana,AW23,"Polyester, Silk, Nylon","White, W0001",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20046073.jpg
20046087,Majolica-print flared trousers,"Majolica-print flared trousers from DOLCE & GABBANA featuring fuchsia pink, white, crepe texture, Majolica print, high-waisted, concealed front fastening and flared hem.","Women, Clothing, Pants, Flared & Bell-Bottom Pants",Woman,https://cdn-images.farfetch-contents.com/20/04/60/87/20046087_45285611_54.jpg,Dolce & Gabbana,AW23,Synthetic->Rayon,"White, Pink, HE3TN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20046087.jpg
19481938,high-waisted side-stripe leggings,"high-waisted side-stripe leggings from There Was One featuring black, lemon yellow, recycled polyamide blend, high-waisted, side stripe detailing, logo print to the front and ankle-length. Conscious: This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process..","Women, Activewear, Clothing, Performance Trousers, Pants, Performance Leggings, Leggings",Woman,https://cdn-images.farfetch-contents.com/19/48/19/38/19481938_43785723_54.jpg,There Was One,AW23,"Recycled Polyamide , Elastane","Black, 1000 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19481938.jpg
20274685,high-waist straight-leg trousers,"high-waist straight-leg trousers from Maje featuring beige, linen blend, high waist, straight leg, pressed crease, belt loops, concealed front fastening, two side slash pockets and rear welt pocket. This item contains at least 50% materials which are certified or widely recognised as having a lower environmental impact through production and/or manufacturing processes that reduce water consumption and the use of harmful chemicals, or re-use by-products of the production process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/27/46/85/20274685_50606161_54.jpg,Maje,AW23,"Viscose, Elastane, Linen/Flax, Cotton","Neutrals, BEIGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20274685.jpg
18386433,Calie drawstring-waistband trousers,"Calie drawstring-waistband trousers from NANUSHKA featuring tobacco brown, recycled polyester, two side inset pockets, wide leg and smoothing finish. Conscious: This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process..","Women, Clothing, Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/18/38/64/33/18386433_39538184_54.jpg,Nanushka,SS23,"Polyurethane, Recycled Polyester","Brown, TOBACCO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18386433.jpg
15304907,Bea pleated trousers ,"These brown Frankie Shop Bea pleated trousers feature a high waist, belt loops, concealed fastening, front pleats, side slash pockets and rear welt pockets. The name Bea means 'she who brings happiness'. But Frankie Shop already knew that, because we've felt ecstatic since first spotting this pair.
","Women, Clothing, Pants, Tailoring, High Waisted Pants, Slacks, Suit Trousers",Woman,https://cdn-images.farfetch-contents.com/15/30/49/07/15304907_27402439_54.jpg,The Frankie Shop,AW23,"Polyester, Polyester, Spandex/Elastane","Brown, chocolate",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/15304907.jpg
20855813,mid-rise straight-leg trousers,"mid-rise straight-leg trousers from UMA WANG featuring cedar brown, cotton blend, modal blend, straight leg, mid-rise, concealed fly and button fastening, belt loops and classic five pockets.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/85/58/13/20855813_50808191_54.jpg,Uma Wang,AW23,"Cotton, Spandex/Elastane, Artificial->Modal","Brown, UW600 BROWN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20855813.jpg
18369071,mid-rise straight-leg jeans ,"mid-rise straight-leg jeans from BALENCIAGA featuring black, cotton, dark wash, mid-rise, straight leg, front button and zip fastening and classic five pockets. POSITIVELY CONSCIOUS: We've partnered with Good On You — an ethical agency that rates how sustainably brands perform across various people, planet and animal welfare criteria. This product comes from a Conscious brand that performs well in relation to their impact on the planet, for example ensures the use of materials that limit the amount of chemicals, water and wastewater involved in production processes..","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/18/36/90/71/18369071_40491057_54.jpg,Balenciaga,AW23,Cotton,"Black, 1029 RUBBER BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18369071.jpg
18734024,Bea tailored trousers ,"Bea tailored trousers from Frankie Shop featuring grey, pleat detailing, high waist, belt loops and straight leg.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/18/73/40/24/18734024_42180103_54.jpg,The Frankie Shop,SS23,"Spandex/Elastane, Polyester","Grey, CHARCOAL",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18734024.jpg
20872064,wide-leg cargo trousers,"wide-leg cargo trousers from There Was One featuring beige, technical jersey, mid-rise, concealed front fastening, belt loops, pleat detailing, two rear welt pockets, two side cargo pockets, wide leg and adjustable-strap ankle.","Women, Clothing, Pants, Flared & Bell-Bottom Pants",Woman,https://cdn-images.farfetch-contents.com/20/87/20/64/20872064_51055625_54.jpg,There Was One,AW23,Polyester,"Neutrals, 16300 BEIGE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20872064.jpg
20232845,mid-rise cropped jeans,"mid-rise cropped jeans from MOTHER featuring indigo blue, cotton blend, denim, stretch-design, mid wash, mid-rise, button fly fastening, classic five pockets, cropped leg and frayed brim. We've partnered with Good On You — an independent agency that rates how brands perform in relation to their impact on the planet, people and animals, with a multi-criteria rating simplified to a five points scale. In order to be awarded our conscious label, larger brands need to score a minimum of four out of five ('Good'), while smaller brands must score at least three out of five ('It's A Start'). This item comes from a brand rated three out of five ('It's A Start') by Good on You. Please note, this is a brand-level rating and does not guarantee that this product is made with conscious materials.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Pants, Cropped Pants",Woman,https://cdn-images.farfetch-contents.com/20/23/28/45/20232845_51011165_54.jpg,MOTHER,AW23,"Cotton, Spandex/Elastane, Polyester","Blue, TEP - TEAMING UP",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20232845.jpg
19262829,high-waisted tailored trousers,"high-waisted tailored trousers from 3.1 PHILLIP LIM featuring white, cotton blend, stretch-design, high-waisted, dart detailing, drawstring waist, two side slit pockets, rear flap pocket, tailored design and cropped leg.","Women, Clothing, Pants, Slacks",Woman,https://cdn-images.farfetch-contents.com/19/26/28/29/19262829_50241829_54.jpg,3.1 Phillip Lim,SS23,"Cotton, Elastane, Nylon","White, ANTIQUE WHITE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19262829.jpg
20187218,straight-leg drawstring trousers,"straight-leg drawstring trousers from MONCLER featuring black, stretch-jersey, logo print at the leg, side stripe detailing, elasticated drawstring waistband and straight leg.","Women, Clothing, Pants, Straight-Leg Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/20/18/72/18/20187218_50584992_54.jpg,Moncler,AW23,"Polyester, Spandex/Elastane","Black, 999 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20187218.jpg
19595205,stripe-detail straight-leg trousers,"stripe-detail straight-leg trousers from AMI Paris featuring side stripe detailing, elasticated waistband, two side inset pockets, two rear button-fastening jetted pockets, straight leg, blue/white and virgin wool. When buying this unisex item, keep in mind that it is graded in standard men's sizing..","Men, Women, Clothing, Clothing, Pants, Pants, Regular-Fit & Straight Leg Pants, Straight-Leg Pants",Unisex,https://cdn-images.farfetch-contents.com/19/59/52/05/19595205_44233520_54.jpg,AMI Paris,SS23,"Polyester, Polyester, Virgin Wool","Blue, 491",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19595205.jpg
20046069,Majolica-print cropped trousers,"Majolica-print cropped trousers from DOLCE & GABBANA featuring white/red, stretch-cotton, Majolica print, mid-rise, flared design and cropped leg.","Women, Clothing, Pants, Cropped Pants",Woman,https://cdn-images.farfetch-contents.com/20/04/60/69/20046069_45269038_54.jpg,Dolce & Gabbana,AW23,Silk,"Red, White, HE3TN",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20046069.jpg
19706878,Marlow straight-leg trousers,"Marlow straight-leg trousers from Filippa K featuring black, high-waisted, concealed front fastening and straight leg.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/19/70/68/78/19706878_44942830_54.jpg,Filippa K,AW23,"Synthetic->Triacetate, Polyester","Black, 1433 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19706878.jpg
19554591,denim cargo trousers,"denim cargo trousers from REMAIN featuring black, organic cotton, raw denim, tonal stitching, belt loops, front button and zip fastening, two side inset pockets, multiple cargo pockets, two rear patch pockets and straight leg. Conscious: This product contains organic cotton where the cultivation and manufacturing process restricts the use of chemicals, eliminates pesticides or artificial fertilisers and incorporates methods that respect biodiversity, improve soil quality, and reduce water consumption..","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/19/55/45/91/19554591_43691026_54.jpg,REMAIN,SS23,"Cotton, Organic Cotton, Polyester","Black, 1000 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19554591.jpg
20240806,zigzag-print high-waisted trousers,"zigzag-print high-waisted trousers from MISSONI featuring multicolour, zigzag print, high-waisted and straight leg. The item you receive may differ slightly from the item photographed. This is due to the artisanal nature with which all Missoni products are constructed..","Women, Clothing, Pants, High Waisted Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/24/08/06/20240806_50686889_54.jpg,Missoni,AW23,"Viscose, Polyester","Purple, Red, SM91F PURPLE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20240806.jpg
19813587,x Browns Square work trousers,"x Browns Square work trousers from CRENSHAW SKATE CLUB featuring multicolour, canvas, mid-rise, front button and zip fastening, belt loops, two side slit pockets, two rear patch pockets, CSC Square photographic print and relaxed fit. When buying this unisex item, keep in mind that it is graded in standard men's sizing..","Men, Women, Clothing, Clothing, Pants, Pants, Regular-Fit & Straight Leg Pants, Straight-Leg Pants",Man,https://cdn-images.farfetch-contents.com/19/81/35/87/19813587_44642488_54.jpg,CRENSHAW SKATE CLUB,SS23,Natural (Veg)->Canvas,"Neutrals, NEUTRALS",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19813587.jpg
17919578,tapered high-waisted track pants,"tapered high-waisted track pants from Marc Jacobs featuring black, cotton, high-waisted, elasticated drawstring waistband, logo print to the front, logo patch to the rear, elasticated ankles and two side slit pockets.","Women, Clothing, Pants, Sweatpants",Woman,https://cdn-images.farfetch-contents.com/17/91/95/78/17919578_39994690_54.jpg,Marc Jacobs,AW23,Cotton,"Black, 001 BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/17919578.jpg
18386420,straight-leg recycled leather trousers,"straight-leg recycled leather trousers from NANUSHKA featuring brown, recycled leather, tonal design, belt loops, high waist, button fly fastening, classic five pockets and straight leg. Conscious: This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process..","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/18/38/64/20/18386420_41165414_54.jpg,Nanushka,SS23,Furs & Skins->Recycled Leather,"Brown, SHIITAKE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18386420.jpg
20902861,TruePace Running logo-print leggings,"TruePace Running logo-print leggings from adidas by Stella McCartney featuring black, recycled polyester blend, stretch-jersey, reflective detailing, high-waisted, logo print to the side, logo print to the rear, elasticated waistband with internal drawstring and rear zip-fastening pocket. This item is made from at least 50% recycled or upcycled materials. For recycled synthetic clothing products, we highly recommend using a microfibre-catching washing bag to ensure that no microplastics that can pollute water are released in the process.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Women, Clothing, Activewear, Pants, Performance Trousers, Leggings, Performance Leggings",Woman,https://cdn-images.farfetch-contents.com/20/90/28/61/20902861_50874194_54.jpg,adidas by Stella McCartney,AW23,"Recycled Polyester, Synthetic->Recycled Spandex","Black, BLACK/PURGLO",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20902861.jpg
18996943,high-rise velvet flared-leg trousers,"high-rise velvet flared-leg trousers from ALEXANDER WANG featuring black, cotton blend, velvet, high waist, concealed side zip fastening and flared design.","Women, Clothing, Pants, Flared & Bell-Bottom Pants",Woman,https://cdn-images.farfetch-contents.com/18/99/69/43/18996943_41764447_54.jpg,Alexander Wang,SS23,"Cotton, Polyester","Black, BLACK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/18996943.jpg
19976250,high-waisted denim cargo pants,"high-waisted denim cargo pants from MOSCHINO featuring black, cotton, washed denim, high-waisted, belt loops, front button and zip fastening, two diagonal pockets to the sides, two side flap pockets, two rear patch pockets and lace cuffs.","Women, Clothing, Pants, High Waisted Pants",Woman,https://cdn-images.farfetch-contents.com/19/97/62/50/19976250_44932843_54.jpg,MOSCHINO JEANS,AW23,Cotton,"Black, 0555 - Nero",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19976250.jpg
20046094,logo-plaque straight-leg trousers,"logo-plaque straight-leg trousers from DOLCE & GABBANA featuring black, virgin wool, silver-tone logo plaque, pressed crease, belt loops, button fly fastening, mid-rise, straight leg, two diagonal pockets to the sides, rear welt pocket and straight hem.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/04/60/94/20046094_50638276_54.jpg,Dolce & Gabbana,AW23,Virgin Wool,"Black, N0000",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20046094.jpg
20471248,embroidered-motif cropped tailored trousers,"embroidered-motif cropped tailored trousers from ETRO featuring black, gold-tone, embroidered motif, mid-rise, concealed front fastening, two side slit pockets, two rear jetted pockets, belt loops, tailored design and cropped.","Women, Clothing, Pants, Slacks, Cropped Pants",Woman,https://cdn-images.farfetch-contents.com/20/47/12/48/20471248_50450216_54.jpg,ETRO,AW23,"Polyamide, Metals & Alloys->Metallic Fibre, Polyester","Black, GOLD, 0001",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20471248.jpg
20244494,high-waisted super-flared jeans,"high-waisted super-flared jeans from NINA RICCI featuring navy blue, cotton, denim, flared design, high-waisted, pressed crease, gold-tone hardware, belt loops, front button and zip fastening and classic five pockets.","Women, Clothing, Pants, High Waisted Pants, Flared & Bell-Bottom Pants",Woman,https://cdn-images.farfetch-contents.com/20/24/44/94/20244494_50576503_54.jpg,Nina Ricci,AW23,Cotton,"Blue, U4486",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20244494.jpg
20198803,straight-leg layered trousers,"straight-leg layered trousers from ALEXANDER WANG featuring white, cotton, logo patch to the front, logo patch to the rear, check pattern, layered design, elasticated waistband, belt loops, straight leg, button fly fastening and classic five pockets.","Women, Clothing, Pants, Straight-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/19/88/03/20198803_51119033_54.jpg,Alexander Wang,AW23,Cotton,"White, 280A - MOONSHINE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20198803.jpg
20955332,belted silk wide-leg trousers,"belted silk wide-leg trousers from ZIMMERMANN featuring burgundy, silk, high waist, gold-tone hardware, belted waist, belt loops, buckle fastening and wide leg.","Women, Clothing, Pants, Wide-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/20/95/53/32/20955332_50994017_54.jpg,ZIMMERMANN,AW23,Silk,"Red, BURGUNDY",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20955332.jpg
20249770,corduroy straight trousers ,"corduroy straight trousers from AMI Paris featuring olive green, cotton, corduroy, belt loops, front button and zip fastening, straight leg, two side slit pockets and two rear patch pockets. When buying this unisex item, keep in mind that it is graded in standard men's sizing..","Men, Women, Clothing, Clothing, Pants, Pants, Regular-Fit & Straight Leg Pants, Straight-Leg Pants",Unisex,https://cdn-images.farfetch-contents.com/20/24/97/70/20249770_50502210_54.jpg,AMI Paris,AW23,Cotton,"Brown, 263",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20249770.jpg
20909244,tapered cotton track pants,"tapered cotton track pants from ENTIRE STUDIOS featuring navy blue, organic cotton, washed, elasticated waistband, tapered leg, two side inset pockets, rear patch pocket and elasticated ankles. When buying this unisex item, keep in mind that it is graded in standard men's sizing.. This item is made from at least 50% organic materials.. Learn more about what makes a product Conscious on our Conscious Criteria page.","Men, Women, Clothing, Clothing, Pants, Pants, Sweatpants, Sweatpants",Unisex,https://cdn-images.farfetch-contents.com/20/90/92/44/20909244_50944821_54.jpg,ENTIRE STUDIOS,AW23,Organic Cotton,"Blue, INK",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/20909244.jpg
19214004,pleated wide-leg trousers,"pleated wide-leg trousers from Maison Margiela featuring blue, cotton, denim, decorative stitching, pleat detailing, mid-rise, button fly fastening, wide leg, long length, two side slit pockets and belt loops.","Women, Clothing, Pants, Wide-Leg Pants",Woman,https://cdn-images.farfetch-contents.com/19/21/40/04/19214004_42124047_54.jpg,Maison Margiela,SS23,"Cotton, Cotton, Polyester","Blue, 470 BLUE",/content/drive/MyDrive/소개원실-Team3/farfetch-data/womens/images (10.07)/trousers_images/19214004.jpg
